tax_id	taxonomy	type	name	kingdom
626931.0	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_oleiciplenus	species	Bacteroides oleiciplenus	Bacteria
358743.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium]_citroniae	species	[Clostridium] citroniae	Bacteria
1531.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium]_clostridioforme	species	[Clostridium] clostridioforme	Bacteria
1512.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium]_symbiosum	species	[Clostridium] symbiosum	Bacteria
626935.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Coriobacteriia|Coriobacteriales|Coriobacteriaceae|Collinsella|Collinsella_tanakaei	species	Collinsella tanakaei	Bacteria
487173.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Dialister|Dialister_succinatiphilus	species	Dialister succinatiphilus	Bacteria
156974.0	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Dysgonamonadaceae|Dysgonomonas|Dysgonomonas_gadei	species	Dysgonomonas gadei	Bacteria
163665.0	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Dysgonamonadaceae|Dysgonomonas|Dysgonomonas_mossii	species	Dysgonomonas mossii	Bacteria
437897.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Negativicutes|Selenomonadales|Selenomonadaceae|Megamonas|Megamonas_funiformis	species	Megamonas funiformis	Bacteria
626933.0	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Bacteroidia|Bacteroidales|Odoribacteraceae|Odoribacter|Odoribacter_laneus	species	Odoribacter laneus	Bacteria
626934.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Slackia|Slackia_piriformis	species	Slackia piriformis	Bacteria
40545.0	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Sutterella|Sutterella_wadsworthensis	species	Sutterella wadsworthensis	Bacteria
743023.0	root|Viruses|Alphasatellitidae|Geminialphasatellitinae|Gosmusatellite|Okra_yellow_crinkle_Cameroon_alphasatellite	species	Okra yellow crinkle Cameroon alphasatellite	Viruses
743035.0	root|Viruses|Alphasatellitidae|Geminialphasatellitinae|unclassified_Begomovirus-associated_alphasatellites|Ageratum_leaf_curl_Cameroon_alphasatellite	species	Ageratum leaf curl Cameroon alphasatellite	Viruses
743040.0	root|Viruses|Alphasatellitidae|Geminialphasatellitinae|Colecusatellite|Tomato_leaf_curl_Cameroon_alphasatellite	species	Tomato leaf curl Cameroon alphasatellite	Viruses
743110.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Eurotiomycetes|Eurotiomycetidae|Eurotiales|Aspergillaceae|Aspergillus|Aspergillus_caninus	species	Aspergillus caninus	Fungi
160808.0	root|cellular_organisms|Bacteria|Proteobacteria|Acidithiobacillia|Acidithiobacillales|Acidithiobacillaceae|Acidithiobacillus|Acidithiobacillus_ferrivorans	species	Acidithiobacillus ferrivorans	Bacteria
37636.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Deinococcus-Thermus|Deinococci|Thermales|Thermaceae|Thermus|Thermus_scotoductus	species	Thermus scotoductus	Bacteria
743677.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Leotiomycetes|Helotiales|Hyaloscyphaceae|Hyphodiscus|Hyphodiscus_luxurians	species	Hyphodiscus luxurians	Fungi
743678.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Leotiomycetes|Helotiales|Hyaloscyphaceae|Hyphodiscus|Hyphodiscus_brevicollaris	species	Hyphodiscus brevicollaris	Fungi
743685.0	root|Viruses|Riboviria|Negarnaviricota|Polyploviricotina|Ellioviricetes|Bunyavirales|Arenaviridae|Mammarenavirus|Merino_Walk_mammarenavirus	species	Merino Walk mammarenavirus	Viruses
139208.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Micrococcales|Promicromonosporaceae|Isoptericola|Isoptericola_variabilis	species	Isoptericola variabilis	Bacteria
228574.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus_lactis	species	Paenibacillus lactis	Bacteria
47880.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas_putida_group|Pseudomonas_fulva	species	Pseudomonas fulva	Bacteria
314722.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Pseudoxanthomonas|Pseudoxanthomonas_suwonensis	species	Pseudoxanthomonas suwonensis	Bacteria
743722.0	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium|Sphingobacterium_sp._21	species	Sphingobacterium sp. 21	Bacteria
1921411.0	root|Viruses|Caudovirales|Myoviridae|Pakpunavirus|Pseudomonas_virus_PAKP1	species	Pseudomonas virus PAKP1	Viruses
743836.0	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylocystaceae|Methylocystis|Methylocystis_sp._SB2	species	Methylocystis sp. SB2	Bacteria
743927.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Fungi_incertae_sedis|Mucoromycota|Mortierellomycotina|Mortierellomycetes|Mortierellales|Mortierellaceae|Mortierella|Mortierella_amoeboidea	species	Mortierella amoeboidea	Fungi
743928.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Fungi_incertae_sedis|Mucoromycota|Mortierellomycotina|Mortierellomycetes|Mortierellales|Mortierellaceae|Mortierella|Mortierella_echinosphaera	species	Mortierella echinosphaera	Fungi
743939.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Tremellomycetes|Tremellales|Rhynchogastremataceae|Papiliotrema|Papiliotrema_frias	species	Papiliotrema frias	Fungi
743942.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Tremellomycetes|Tremellales|Bulleraceae|Fonsecazyma|Fonsecazyma_tronadorensis	species	Fonsecazyma tronadorensis	Fungi
743949.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Pleosporomycetidae|Pleosporales|Pleosporineae|Pleosporaceae|Alternaria|Alternaria_sect._Dianthicola|Alternaria_elegans	species	Alternaria elegans	Fungi
743951.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Pleosporomycetidae|Pleosporales|Pleosporineae|Pleosporaceae|Alternaria|Alternaria_sect._Porri|Alternaria_nitrimali	species	Alternaria nitrimali	Fungi
2123.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma_putrefaciens	species	Mycoplasma putrefaciens	Bacteria
45362.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma_bovoculi	species	Mycoplasma bovoculi	Bacteria
51365.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma_yeatsii	species	Mycoplasma yeatsii	Bacteria
2128.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma_flocculare	species	Mycoplasma flocculare	Bacteria
29575.0	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Taylorella|Taylorella_equigenitalis	species	Taylorella equigenitalis	Bacteria
386891.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Moraxella|Moraxella_bovoculi	species	Moraxella bovoculi	Bacteria
744407.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Sordariomycetidae|Coniochaetales|Coniochaetaceae|Coniochaeta|Coniochaeta_africana	species	Coniochaeta africana	Fungi
744408.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Sordariomycetidae|Coniochaetales|Coniochaetaceae|Coniochaeta|Coniochaeta_prunicola	species	Coniochaeta prunicola	Fungi
744409.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Eurotiomycetes|Chaetothyriomycetidae|Phaeomoniellales|Phaeomoniellaceae|Celerioriella|Celerioriella_dura	species	Celerioriella dura	Fungi
744410.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Eurotiomycetes|Chaetothyriomycetidae|Phaeomoniellales|Phaeomoniellaceae|Aequabiliella|Aequabiliella_effusa	species	Aequabiliella effusa	Fungi
744411.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Eurotiomycetes|Chaetothyriomycetidae|Phaeomoniellales|Phaeomoniellaceae|Celerioriella|Celerioriella_prunicola	species	Celerioriella prunicola	Fungi
744430.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Leotiomycetes|Leotiomycetes_incertae_sedis|Collophora|Collophora_africana	species	Collophora africana	Fungi
744431.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Leotiomycetes|Leotiomycetes_incertae_sedis|Collophora|Collophora_capensis	species	Collophora capensis	Fungi
744432.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Leotiomycetes|Leotiomycetes_incertae_sedis|Collophorina|Collophorina_paarla	species	Collophorina paarla	Fungi
744434.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Leotiomycetes|Leotiomycetes_incertae_sedis|Collophora|Collophora_rubra	species	Collophora rubra	Fungi
744523.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Fungi_incertae_sedis|Chytridiomycota|Chytridiomycetes|Chytridiales|Chytriomycetaceae|Rhizidium|Rhizidium_phycophilum	species	Rhizidium phycophilum	Fungi
215591.0	root|cellular_organisms|Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema_caldarium	species	Treponema caldarium	Bacteria
744979.0	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Ahrensia|Ahrensia_sp._R2A130	species	Ahrensia sp. R2A130	Bacteria
744980.0	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Roseibium|Roseibium_sp._TrichSKD4	species	Roseibium sp. TrichSKD4	Bacteria
744985.0	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Pelagibacterales|Pelagibacteraceae|unclassified_Pelagibacteraceae|alpha_proteobacterium_HIMB59	species	alpha proteobacterium HIMB59	Bacteria
745014.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Halieaceae|unclassified_Halieaceae|gamma_proteobacterium_HIMB55	species	gamma proteobacterium HIMB55	Bacteria
2170246.0	root|Viruses|Caudovirales|Siphoviridae|Mccleskeyvirinae|Unaquatrovirus|Leuconostoc_virus_1A4	species	Leuconostoc virus 1A4	Viruses
166921.0	root|Viruses|Baculoviridae|Alphabaculovirus|Lymantria_xylina_nucleopolyhedrovirus	species	Lymantria xylina nucleopolyhedrovirus	Viruses
745310.0	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas_sp._MM-1	species	Sphingomonas sp. MM-1	Bacteria
745359.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Hypocreomycetidae|Microascales|Graphiaceae|Graphium|Graphium_adansoniae	species	Graphium adansoniae	Fungi
745408.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Corynebacteriales|Nocardiaceae|Rhodococcus|Rhodococcus_sp._JVH1	species	Rhodococcus sp. JVH1	Bacteria
1207039.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|unclassified_Gammaproteobacteria|Gallaecimonas|Gallaecimonas_xiamenensis	species	Gallaecimonas xiamenensis	Bacteria
766224.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio_harveyi_group|Vibrio_jasicida	species	Vibrio jasicida	Bacteria
745717.0	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Olleya|Olleya_sp._VCSA23	species	Olleya sp. VCSA23	Bacteria
745718.0	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Olleya|Olleya_sp._VCSM12	species	Olleya sp. VCSM12	Bacteria
502394.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus_gobiensis	species	Deinococcus gobiensis	Bacteria
746543.0	root|Viruses|Riboviria|Negarnaviricota|Haploviricotina|Monjiviricetes|Mononegavirales|Rhabdoviridae|Lyssavirus|Shimoni_bat_lyssavirus	species	Shimoni bat lyssavirus	Viruses
101385.0	root|cellular_organisms|Bacteria|FCB_group|Bacteroidetes/Chlorobi_group|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Aequorivita|Aequorivita_sublithincola	species	Aequorivita sublithincola	Bacteria
746826.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Sordariomycetes|Hypocreomycetidae|Hypocreales|Nectriaceae|Calonectria|Calonectria_cerciana	species	Calonectria cerciana	Fungi
746830.0	root|Viruses|Polyomaviridae|Deltapolyomavirus|Human_polyomavirus_6	species	Human polyomavirus 6	Viruses
746831.0	root|Viruses|Polyomaviridae|Deltapolyomavirus|Human_polyomavirus_7	species	Human polyomavirus 7	Viruses
1513257.0	root|Viruses|Papillomaviridae|Firstpapillomavirinae|Gammapapillomavirus|Gammapapillomavirus_12	species	Gammapapillomavirus 12	Viruses
746836.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|sordariomyceta|Leotiomycetes|Helotiales|Helotiaceae|Hymenoscyphus|Hymenoscyphus_fraxineus	species	Hymenoscyphus fraxineus	Fungi
747056.0	root|Viruses|Riboviria|Bromoviridae|Ilarvirus|Blueberry_shock_virus	species	Blueberry shock virus	Viruses
184064.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Thermoanaerobacterales|Thermodesulfobiaceae|Thermodesulfobium|Thermodesulfobium_narugense	species	Thermodesulfobium narugense	Bacteria
747377.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium_sp._DMHC_10	species	Clostridium sp. DMHC 10	Bacteria
747524.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Ustilaginomycotina|Ustilaginomycetes|Urocystidales|Floromycetaceae|Antherospora|Antherospora_vindobonensis	species	Antherospora vindobonensis	Fungi
984962.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetes_incertae_sedis|Russulales|Bondarzewiaceae|Heterobasidion|Heterobasidion_annosum_species_complex|Heterobasidion_irregulare	species	Heterobasidion irregulare	Fungi
747538.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Eurotiomycetes|Eurotiomycetidae|Eurotiales|Aspergillaceae|Hamigera|Hamigera_terricola	species	Hamigera terricola	Fungi
747539.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Eurotiomycetes|Eurotiomycetidae|Eurotiales|Aspergillaceae|Hamigera|Hamigera_pallida	species	Hamigera pallida	Fungi
747540.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Eurotiomycetes|Eurotiomycetidae|Eurotiales|Aspergillaceae|Hamigera|Hamigera_fusca	species	Hamigera fusca	Fungi
747541.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Eurotiomycetes|Eurotiomycetidae|Eurotiales|Aspergillaceae|Hamigera|Hamigera_insecticola	species	Hamigera insecticola	Fungi
747542.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Eurotiomycetes|Eurotiomycetidae|Eurotiales|Aspergillaceae|Hamigera|Hamigera_inflata	species	Hamigera inflata	Fungi
747543.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|Eurotiomycetes|Eurotiomycetidae|Eurotiales|Aspergillaceae|Hamigera|Hamigera_paravellanea	species	Hamigera paravellanea	Fungi
203908.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Pucciniales|Melampsoraceae|Melampsora|Melampsora_larici-populina	species	Melampsora larici-populina	Fungi
47687.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma_alligatoris	species	Mycoplasma alligatoris	Bacteria
747763.0	root|Viruses|Caudovirales|Siphoviridae|Lomovskayavirus|unclassified_Lomovskayavirus|Streptomyces_phage_phiSASD1	species	Streptomyces phage phiSASD1	Viruses
748170.0	root|Viruses|Alphasatellitidae|Geminialphasatellitinae|unclassified_Begomovirus-associated_alphasatellites|Guar_leaf_curl_alphasatellite	species	Guar leaf curl alphasatellite	Viruses
748247.0	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Rhodocyclales|Zoogloeaceae|Azoarcus|Azoarcus_sp._KH32C	species	Azoarcus sp. KH32C	Bacteria
748280.0	root|cellular_organisms|Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Chromobacteriaceae|Pseudogulbenkiania|Pseudogulbenkiania_sp._NH8B	species	Pseudogulbenkiania sp. NH8B	Bacteria
42422.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Halanaerobiales|Halobacteroidaceae|Halobacteroides|Halobacteroides_halobius	species	Halobacteroides halobius	Bacteria
748606.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Dothideomycetidae|Capnodiales|Extremaceae|Petrophila|Petrophila_incerta	species	Petrophila incerta	Fungi
748612.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Dothideomycetidae|Capnodiales|Teratosphaeriaceae|Devriesia|Devriesia_compacta	species	Devriesia compacta	Fungi
748651.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Thioalkalivibrio|Thioalkalivibrio_sp._ALE10	species	Thioalkalivibrio sp. ALE10	Bacteria
748652.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Thioalkalivibrio|Thioalkalivibrio_sp._ALJ15	species	Thioalkalivibrio sp. ALJ15	Bacteria
748654.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Thioalkalivibrio|Thioalkalivibrio_sp._ALJ6	species	Thioalkalivibrio sp. ALJ6	Bacteria
748655.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Thioalkalivibrio|Thioalkalivibrio_sp._ALgr1	species	Thioalkalivibrio sp. ALgr1	Bacteria
748658.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Thioalkalivibrio|Thioalkalivibrio_sp._ALSr1	species	Thioalkalivibrio sp. ALSr1	Bacteria
748667.0	root|Viruses|Riboviria|Picornavirales|Secoviridae|Comovirinae|Nepovirus|Grapevine_Bulgarian_latent_virus	species	Grapevine Bulgarian latent virus	Viruses
47770.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_crispatus	species	Lactobacillus crispatus	Bacteria
1538.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium_ljungdahlii	species	Clostridium ljungdahlii	Bacteria
269261.0	root|cellular_organisms|Bacteria|Proteobacteria|delta/epsilon_subdivisions|Epsilonproteobacteria|Campylobacterales|unclassified_Campylobacterales|Nitratifractor|Nitratifractor_salsuginis	species	Nitratifractor salsuginis	Bacteria
104102.0	root|cellular_organisms|Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Acetobacter|Acetobacter_tropicalis	species	Acetobacter tropicalis	Bacteria
749413.0	root|Viruses|dsDNA_viruses,_no_RNA_stage|unclassified_dsDNA_phages|Deep-sea_thermophilic_phage_D6E	species	Deep-sea thermophilic phage D6E	Viruses
379067.0	root|cellular_organisms|Bacteria|Terrabacteria_group|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces_bingchenggensis	species	Streptomyces bingchenggensis	Bacteria
2006171.0	root|Viruses|Caudovirales|Myoviridae|Pbunavirus|Pseudomonas_virus_JG024	species	Pseudomonas virus JG024	Viruses
749535.0	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella|Klebsiella_sp._MS_92-3	species	Klebsiella sp. MS 92-3	Bacteria
749564.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Pleosporomycetidae|Pleosporales|Pleosporineae|Didymellaceae|Boeremia|Boeremia_noackiana	species	Boeremia noackiana	Fungi
749576.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Pleosporomycetidae|Pleosporales|Pleosporineae|Didymellaceae|Boeremia|Boeremia_sambuci-nigrae	species	Boeremia sambuci-nigrae	Fungi
749580.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Pleosporomycetidae|Pleosporales|Pleosporineae|Didymellaceae|Boeremia|Boeremia_strasseri	species	Boeremia strasseri	Fungi
749586.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Pleosporomycetidae|Pleosporales|Pleosporineae|Didymellaceae|Ascochyta|Ascochyta_pisi	species	Ascochyta pisi	Fungi
749589.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Pleosporomycetidae|Pleosporales|Pleosporineae|Didymellaceae|Didymella|Didymella_pinodes	species	Didymella pinodes	Fungi
749591.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Pleosporomycetidae|Pleosporales|Pleosporineae|Didymellaceae|Epicoccum|Epicoccum_pimprinum	species	Epicoccum pimprinum	Fungi
749597.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Pleosporomycetidae|Pleosporales|Pleosporineae|Didymellaceae|Didymella|Didymella_anserina	species	Didymella anserina	Fungi
749598.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Pleosporomycetidae|Pleosporales|Pleosporineae|Didymellaceae|Didymella|Didymella_arachidicola	species	Didymella arachidicola	Fungi
749615.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Pleosporomycetidae|Pleosporales|Pleosporineae|Didymellaceae|Didymella|Didymella_aurea	species	Didymella aurea	Fungi
749617.0	root|cellular_organisms|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota|saccharomyceta|Pezizomycotina|leotiomyceta|dothideomyceta|Dothideomycetes|Pleosporomycetidae|Pleosporales|Pleosporineae|Didymellaceae|Didymella|Didymella_nigricans	species	Didymella nigricans	Fungi
